id,brand_id,category,retailer_id,region,signal_date,signal_type,magnitude_pct,description,org_id
1837,107,Baby Care,195,SEA - Indonesia,2025-12-21,promo_launch,7.7,"Spring Tiny Care launched a promo at Neighborhood Wholesale (Indonesia) the week of 2025-12-21 (TPR, 8% depth).",1
1838,52,Beverages,139,Gulf - Qatar,2025-12-21,promo_launch,14.2,"Spring Sip launched a promo at Neighborhood Wholesale (Qatar) the week of 2025-12-21 (TPR, 14% depth).",1
1839,107,Baby Care,199,SEA - Indonesia,2025-12-21,promo_launch,12.6,"Spring Tiny Care launched a promo at MarketLink GT (Indonesia) the week of 2025-12-21 (Display, 13% depth).",1
1840,39,Packaged Foods,157,SEA - Malaysia,2025-12-21,promo_launch,48.9,"Blue Kitchen launched a promo at Corner Store Network (Malaysia) the week of 2025-12-21 (BOGO, 49% depth).",1
1841,56,Home Care,66,India - Tier 2/3,2025-12-21,promo_launch,20.0,"Golden Shine launched a promo at MetroBazaar (Tier 2/3) the week of 2025-12-21 (Ad, 20% depth).",1
1842,69,Dairy,158,SEA - Malaysia,2025-12-21,promo_launch,14.7,"Everyday Milk Co launched a promo at Community Retail Co-op (Malaysia) the week of 2025-12-21 (TPR, 15% depth).",1
1843,56,Home Care,71,India - Tier 2/3,2025-12-21,promo_launch,11.6,"Golden Shine launched a promo at UrbanPantry (Tier 2/3) the week of 2025-12-21 (TPR, 12% depth).",1
1844,39,Packaged Foods,159,SEA - Malaysia,2025-12-21,promo_launch,11.7,"Blue Kitchen launched a promo at Bazaar Wholesale (Malaysia) the week of 2025-12-21 (TPR, 12% depth).",1
1845,48,Beverages,130,Gulf - Qatar,2025-12-21,promo_launch,6.4,"Silver Beverages launched a promo at PrimeGrocer (Qatar) the week of 2025-12-21 (TPR, 6% depth).",1
1846,107,Baby Care,200,SEA - Indonesia,2025-12-21,promo_launch,5.5,"Spring Tiny Care launched a promo at Sundry Traders Network (Indonesia) the week of 2025-12-21 (TPR, 6% depth).",1
1847,65,Home Care,10,North America,2025-12-21,promo_launch,12.7,"Urban Clean launched a promo at HomeFresh the week of 2025-12-21 (TPR, 13% depth).",1
1848,1,Salty Snacks,71,India - Tier 2/3,2025-12-21,promo_launch,11.2,"True Snacks launched a promo at UrbanPantry (Tier 2/3) the week of 2025-12-21 (TPR, 11% depth).",1
1849,56,Home Care,73,India - Tier 2/3,2025-12-21,promo_launch,48.7,"Golden Shine launched a promo at Local Trade Collective (Tier 2/3) the week of 2025-12-21 (BOGO, 49% depth).",1
1850,9,Salty Snacks,100,Gulf - UAE,2025-12-21,promo_launch,13.8,"Spring Crisps launched a promo at QuickDash (UAE) the week of 2025-12-21 (TPR, 14% depth).",1
1851,17,Sparkling Water,55,India - Metro,2025-12-21,promo_launch,15.8,"Nomad Bubbles launched a promo at DartMart (Metro) the week of 2025-12-21 (Display, 16% depth).",1
1852,97,Breakfast & Cereal,145,SEA - Malaysia,2025-12-21,promo_launch,18.5,"Royal Breakfast Co launched a promo at PrimeGrocer (Malaysia) the week of 2025-12-21 (Display, 18% depth).",1
1853,103,Baby Care,75,India - Tier 2/3,2025-12-21,promo_launch,6.4,"Coastal Baby Essentials launched a promo at Neighborhood Wholesale (Tier 2/3) the week of 2025-12-21 (TPR, 6% depth).",1
1854,92,Breakfast & Cereal,163,SEA - Philippines,2025-12-21,promo_launch,16.8,"Cloud Grains launched a promo at MetroBazaar (Philippines) the week of 2025-12-21 (Ad, 17% depth).",1
1855,41,Packaged Foods,24,North America,2025-12-21,promo_launch,14.8,"Royal Kitchen launched a promo at PureRoots Market #2 the week of 2025-12-21 (TPR, 15% depth).",1
1856,41,Packaged Foods,4,North America,2025-12-21,promo_launch,18.4,"Royal Kitchen launched a promo at PrimeGrocer the week of 2025-12-21 (Display, 18% depth).",1
1857,77,Dairy,116,Gulf - Saudi,2025-12-21,promo_launch,19.9,"Urban Creamery launched a promo at DailyBasket (Saudi) the week of 2025-12-21 (Ad, 20% depth).",1
1858,60,Home Care,103,Gulf - UAE,2025-12-21,promo_launch,18.7,"True Shine launched a promo at SwiftBasket (UAE) the week of 2025-12-21 (Ad, 19% depth).",1
1859,5,Salty Snacks,130,Gulf - Qatar,2025-12-21,promo_launch,47.9,"Urban Crisps launched a promo at PrimeGrocer (Qatar) the week of 2025-12-21 (BOGO, 48% depth).",1
1860,1,Salty Snacks,79,India - Tier 2/3,2025-12-21,promo_launch,17.2,"True Snacks launched a promo at MarketLink GT (Tier 2/3) the week of 2025-12-21 (Ad, 17% depth).",1
1861,2,Salty Snacks,122,Gulf - Saudi,2025-12-21,promo_launch,10.0,"Bold Snacks launched a promo at Community Retail Co-op (Saudi) the week of 2025-12-21 (TPR, 10% depth).",1
1862,102,Baby Care,78,India - Tier 2/3,2025-12-21,promo_launch,15.2,"Coastal Little Ones launched a promo at Bazaar Wholesale (Tier 2/3) the week of 2025-12-21 (Display, 15% depth).",1
1863,96,Breakfast & Cereal,65,India - Tier 2/3,2025-12-21,promo_launch,6.0,"Meadow Breakfast Co launched a promo at FreshMart (Tier 2/3) the week of 2025-12-21 (TPR, 6% depth).",1
1864,95,Breakfast & Cereal,122,Gulf - Saudi,2025-12-21,promo_launch,12.3,"Cloud Mornings launched a promo at Community Retail Co-op (Saudi) the week of 2025-12-21 (Display, 12% depth).",1
1865,77,Dairy,117,Gulf - Saudi,2025-12-21,promo_launch,14.8,"Urban Creamery launched a promo at SunriseMart (Saudi) the week of 2025-12-21 (TPR, 15% depth).",1
1866,108,Baby Care,79,India - Tier 2/3,2025-12-21,promo_launch,46.1,"Crunch Baby Co launched a promo at MarketLink GT (Tier 2/3) the week of 2025-12-21 (BOGO, 46% depth).",1
1867,40,Packaged Foods,98,Gulf - UAE,2025-12-21,promo_launch,20.7,"Meadow Pantry launched a promo at BulkBasket Club (UAE) the week of 2025-12-21 (Ad, 21% depth).",1
1868,2,Salty Snacks,126,Gulf - Saudi,2025-12-21,promo_launch,12.8,"Bold Snacks launched a promo at Local Trade Collective #2 (Saudi) the week of 2025-12-21 (Display, 13% depth).",1
1869,109,Baby Care,10,North America,2025-12-21,promo_launch,6.2,"Silver Little Ones launched a promo at HomeFresh the week of 2025-12-21 (TPR, 6% depth).",1
1870,79,Confectionery,69,India - Tier 2/3,2025-12-21,promo_launch,14.8,"Coastal Candy Co launched a promo at DailyBasket (Tier 2/3) the week of 2025-12-21 (Display, 15% depth).",1
1871,40,Packaged Foods,90,Gulf - UAE,2025-12-21,promo_launch,46.9,"Meadow Pantry launched a promo at FreshMart (UAE) the week of 2025-12-21 (BOGO, 47% depth).",1
1872,67,Dairy,186,SEA - Indonesia,2025-12-21,promo_launch,20.2,"Golden Milk Co launched a promo at SunriseMart (Indonesia) the week of 2025-12-21 (Ad, 20% depth).",1
1873,92,Breakfast & Cereal,173,SEA - Philippines,2025-12-21,promo_launch,47.8,"Cloud Grains launched a promo at Local Trade Collective (Philippines) the week of 2025-12-21 (BOGO, 48% depth).",1
1874,25,Personal Care,154,SEA - Malaysia,2025-12-21,promo_launch,16.4,"Royal Skin launched a promo at Local Trade Collective (Malaysia) the week of 2025-12-21 (Display, 16% depth).",1
1875,86,Confectionery,173,SEA - Philippines,2025-12-21,promo_launch,9.3,"True Candy Co launched a promo at Local Trade Collective (Philippines) the week of 2025-12-21 (TPR, 9% depth).",1
1876,5,Salty Snacks,141,Gulf - Qatar,2025-12-21,promo_launch,15.6,"Urban Crisps launched a promo at Community Retail Co-op (Qatar) the week of 2025-12-21 (Ad, 16% depth).",1
1877,2,Salty Snacks,38,India - Metro,2025-12-21,promo_launch,7.8,"Bold Snacks launched a promo at GreenAisle (Metro) the week of 2025-12-21 (TPR, 8% depth).",1
1878,17,Sparkling Water,53,India - Metro,2025-12-21,promo_launch,6.4,"Nomad Bubbles launched a promo at RapidBasket (Metro) the week of 2025-12-21 (TPR, 6% depth).",1
1879,104,Baby Care,196,SEA - Indonesia,2025-12-21,promo_launch,20.6,"Meadow Baby Co launched a promo at Corner Store Network (Indonesia) the week of 2025-12-21 (Ad, 21% depth).",1
1880,109,Baby Care,130,Gulf - Qatar,2025-12-21,promo_launch,21.0,"Silver Little Ones launched a promo at PrimeGrocer (Qatar) the week of 2025-12-21 (Ad, 21% depth).",1
1881,107,Baby Care,184,SEA - Indonesia,2025-12-21,promo_launch,15.1,"Spring Tiny Care launched a promo at PrimeGrocer (Indonesia) the week of 2025-12-21 (Ad, 15% depth).",1
1882,68,Dairy,194,SEA - Indonesia,2025-12-21,promo_launch,11.5,"Cloud Dairy launched a promo at ValueTrade GT (Indonesia) the week of 2025-12-21 (Display, 12% depth).",1
1883,25,Personal Care,150,SEA - Malaysia,2025-12-21,promo_launch,9.2,"Royal Skin launched a promo at DashKart (Malaysia) the week of 2025-12-21 (TPR, 9% depth).",1
1884,84,Confectionery,188,SEA - Indonesia,2025-12-21,promo_launch,17.8,"Everyday Treats launched a promo at ZipCart (Indonesia) the week of 2025-12-21 (Display, 18% depth).",1
1885,79,Confectionery,88,India - Tier 2/3,2025-12-21,promo_launch,18.5,"Coastal Candy Co launched a promo at Sundry Traders Network #2 (Tier 2/3) the week of 2025-12-21 (Display, 18% depth).",1
1886,104,Baby Care,187,SEA - Indonesia,2025-12-21,promo_launch,47.0,"Meadow Baby Co launched a promo at QuickDash (Indonesia) the week of 2025-12-21 (BOGO, 47% depth).",1
1887,81,Confectionery,140,Gulf - Qatar,2025-12-21,promo_launch,8.6,"Prime Candy Co launched a promo at Corner Store Network (Qatar) the week of 2025-12-21 (TPR, 9% depth).",1
1888,8,Salty Snacks,88,India - Tier 2/3,2025-12-21,promo_launch,15.8,"Meadow Crisps launched a promo at Sundry Traders Network #2 (Tier 2/3) the week of 2025-12-21 (Display, 16% depth).",1
1889,25,Personal Care,144,SEA - Malaysia,2025-12-21,promo_launch,5.6,"Royal Skin launched a promo at GreenAisle (Malaysia) the week of 2025-12-21 (TPR, 6% depth).",1
1890,95,Breakfast & Cereal,124,Gulf - Saudi,2025-12-21,promo_launch,7.2,"Cloud Mornings launched a promo at MarketLink GT (Saudi) the week of 2025-12-21 (TPR, 7% depth).",1
1891,79,Confectionery,68,India - Tier 2/3,2025-12-21,promo_launch,45.4,"Coastal Candy Co launched a promo at PrimeGrocer (Tier 2/3) the week of 2025-12-21 (BOGO, 45% depth).",1
1892,86,Confectionery,174,SEA - Philippines,2025-12-21,promo_launch,19.6,"True Candy Co launched a promo at ValueTrade GT (Philippines) the week of 2025-12-21 (Display, 20% depth).",1
1893,65,Home Care,6,North America,2025-12-21,promo_launch,13.2,"Urban Clean launched a promo at SunriseMart the week of 2025-12-21 (Display, 13% depth).",1
1894,1,Salty Snacks,72,India - Tier 2/3,2025-12-21,promo_launch,6.3,"True Snacks launched a promo at ValueGrocer (Tier 2/3) the week of 2025-12-21 (TPR, 6% depth).",1
1895,20,Sparkling Water,42,India - Metro,2025-12-21,promo_launch,18.6,"Heritage Springs launched a promo at QuickStop (Metro) the week of 2025-12-21 (Display, 19% depth).",1
1896,20,Sparkling Water,36,India - Metro,2025-12-21,promo_launch,12.1,"Heritage Springs launched a promo at FreshMart (Metro) the week of 2025-12-21 (Display, 12% depth).",1
1897,5,Salty Snacks,133,Gulf - Qatar,2025-12-21,promo_launch,14.7,"Urban Crisps launched a promo at ZipCart (Qatar) the week of 2025-12-21 (TPR, 15% depth).",1
1898,40,Packaged Foods,104,Gulf - UAE,2025-12-21,promo_launch,21.3,"Meadow Pantry launched a promo at HopMart (UAE) the week of 2025-12-21 (Ad, 21% depth).",1
1899,9,Salty Snacks,104,Gulf - UAE,2025-12-21,promo_launch,15.2,"Spring Crisps launched a promo at HopMart (UAE) the week of 2025-12-21 (Ad, 15% depth).",1
1900,96,Breakfast & Cereal,77,India - Tier 2/3,2025-12-21,promo_launch,14.8,"Meadow Breakfast Co launched a promo at Community Retail Co-op (Tier 2/3) the week of 2025-12-21 (TPR, 15% depth).",1
1901,67,Dairy,194,SEA - Indonesia,2025-12-21,promo_launch,13.0,"Golden Milk Co launched a promo at ValueTrade GT (Indonesia) the week of 2025-12-21 (Display, 13% depth).",1
1902,20,Sparkling Water,41,India - Metro,2025-12-21,promo_launch,17.1,"Heritage Springs launched a promo at SunriseMart (Metro) the week of 2025-12-21 (Ad, 17% depth).",1
1903,67,Dairy,193,SEA - Indonesia,2025-12-21,promo_launch,13.2,"Golden Milk Co launched a promo at Local Trade Collective (Indonesia) the week of 2025-12-21 (TPR, 13% depth).",1
1904,17,Sparkling Water,48,India - Metro,2025-12-21,promo_launch,17.9,"Nomad Bubbles launched a promo at DashKart (Metro) the week of 2025-12-21 (Ad, 18% depth).",1
1905,25,Personal Care,161,SEA - Malaysia,2025-12-21,promo_launch,8.6,"Royal Skin launched a promo at Sundry Traders Network (Malaysia) the week of 2025-12-21 (TPR, 9% depth).",1
1906,5,Salty Snacks,134,Gulf - Qatar,2025-12-21,promo_launch,16.0,"Urban Crisps launched a promo at DashKart (Qatar) the week of 2025-12-21 (Ad, 16% depth).",1
1907,69,Dairy,151,SEA - Malaysia,2025-12-21,promo_launch,12.1,"Everyday Milk Co launched a promo at SwiftBasket (Malaysia) the week of 2025-12-21 (Display, 12% depth).",1
1908,69,Dairy,150,SEA - Malaysia,2025-12-21,promo_launch,46.0,"Everyday Milk Co launched a promo at DashKart (Malaysia) the week of 2025-12-21 (BOGO, 46% depth).",1
1909,79,Confectionery,87,India - Tier 2/3,2025-12-21,promo_launch,12.1,"Coastal Candy Co launched a promo at MarketLink GT #2 (Tier 2/3) the week of 2025-12-21 (TPR, 12% depth).",1
1910,25,Personal Care,160,SEA - Malaysia,2025-12-21,promo_launch,47.3,"Royal Skin launched a promo at MarketLink GT (Malaysia) the week of 2025-12-21 (BOGO, 47% depth).",1
1911,25,Personal Care,159,SEA - Malaysia,2025-12-21,promo_launch,13.5,"Royal Skin launched a promo at Bazaar Wholesale (Malaysia) the week of 2025-12-21 (Display, 14% depth).",1
1912,9,Salty Snacks,110,Gulf - UAE,2025-12-21,promo_launch,45.4,"Spring Crisps launched a promo at Corner Store Network (UAE) the week of 2025-12-21 (BOGO, 45% depth).",1
1913,56,Home Care,69,India - Tier 2/3,2025-12-21,promo_launch,47.8,"Golden Shine launched a promo at DailyBasket (Tier 2/3) the week of 2025-12-21 (BOGO, 48% depth).",1
1914,92,Breakfast & Cereal,175,SEA - Philippines,2025-12-21,promo_launch,12.9,"Cloud Grains launched a promo at Neighborhood Wholesale (Philippines) the week of 2025-12-21 (Display, 13% depth).",1
1915,102,Baby Care,66,India - Tier 2/3,2025-12-21,promo_launch,8.5,"Coastal Little Ones launched a promo at MetroBazaar (Tier 2/3) the week of 2025-12-21 (TPR, 8% depth).",1
1916,60,Home Care,92,Gulf - UAE,2025-12-21,promo_launch,7.1,"True Shine launched a promo at GreenAisle (UAE) the week of 2025-12-21 (TPR, 7% depth).",1
1917,5,Salty Snacks,136,Gulf - Qatar,2025-12-21,promo_launch,6.6,"Urban Crisps launched a promo at HopMart (Qatar) the week of 2025-12-21 (TPR, 7% depth).",1
1918,56,Home Care,65,India - Tier 2/3,2025-12-21,promo_launch,12.5,"Golden Shine launched a promo at FreshMart (Tier 2/3) the week of 2025-12-21 (Display, 12% depth).",1
1919,56,Home Care,80,India - Tier 2/3,2025-12-21,promo_launch,7.6,"Golden Shine launched a promo at Sundry Traders Network (Tier 2/3) the week of 2025-12-21 (TPR, 8% depth).",1
1920,84,Confectionery,185,SEA - Indonesia,2025-12-21,promo_launch,8.2,"Everyday Treats launched a promo at DailyBasket (Indonesia) the week of 2025-12-21 (TPR, 8% depth).",1
1921,103,Baby Care,84,India - Tier 2/3,2025-12-21,promo_launch,9.8,"Coastal Baby Essentials launched a promo at Corner Store Network #2 (Tier 2/3) the week of 2025-12-21 (TPR, 10% depth).",1
1922,92,Breakfast & Cereal,169,SEA - Philippines,2025-12-21,promo_launch,14.1,"Cloud Grains launched a promo at ZipCart (Philippines) the week of 2025-12-21 (TPR, 14% depth).",1
1923,92,Breakfast & Cereal,170,SEA - Philippines,2025-12-21,promo_launch,16.8,"Cloud Grains launched a promo at DashKart (Philippines) the week of 2025-12-21 (Ad, 17% depth).",1
1924,68,Dairy,192,SEA - Indonesia,2025-12-21,promo_launch,48.6,"Cloud Dairy launched a promo at FlashCart (Indonesia) the week of 2025-12-21 (BOGO, 49% depth).",1
1925,97,Breakfast & Cereal,143,SEA - Malaysia,2025-12-21,promo_launch,47.9,"Royal Breakfast Co launched a promo at MetroBazaar (Malaysia) the week of 2025-12-21 (BOGO, 48% depth).",1
1926,1,Salty Snacks,74,India - Tier 2/3,2025-12-21,promo_launch,6.7,"True Snacks launched a promo at ValueTrade GT (Tier 2/3) the week of 2025-12-21 (TPR, 7% depth).",1
1927,5,Salty Snacks,133,Gulf - Qatar,2025-12-21,promo_launch,46.5,"Urban Crisps launched a promo at ZipCart (Qatar) the week of 2025-12-21 (BOGO, 46% depth).",1
1928,65,Home Care,4,North America,2025-12-21,promo_launch,15.7,"Urban Clean launched a promo at PrimeGrocer the week of 2025-12-21 (Display, 16% depth).",1
1929,86,Confectionery,171,SEA - Philippines,2025-12-21,promo_launch,15.9,"True Candy Co launched a promo at SwiftBasket (Philippines) the week of 2025-12-21 (Ad, 16% depth).",1
1930,107,Baby Care,190,SEA - Indonesia,2025-12-21,promo_launch,45.5,"Spring Tiny Care launched a promo at SwiftBasket (Indonesia) the week of 2025-12-21 (BOGO, 46% depth).",1
1931,67,Dairy,197,SEA - Indonesia,2025-12-21,promo_launch,12.0,"Golden Milk Co launched a promo at Community Retail Co-op (Indonesia) the week of 2025-12-21 (TPR, 12% depth).",1
1932,27,Personal Care,199,SEA - Indonesia,2025-12-21,promo_launch,15.9,"Golden Glow launched a promo at MarketLink GT (Indonesia) the week of 2025-12-21 (Display, 16% depth).",1
1933,72,Dairy,66,India - Tier 2/3,2025-12-21,promo_launch,13.9,"Nomad Milk Co launched a promo at MetroBazaar (Tier 2/3) the week of 2025-12-21 (TPR, 14% depth).",1
1934,27,Personal Care,181,SEA - Indonesia,2025-12-21,promo_launch,14.0,"Golden Glow launched a promo at FreshMart (Indonesia) the week of 2025-12-21 (TPR, 14% depth).",1
1935,68,Dairy,194,SEA - Indonesia,2025-12-21,promo_launch,13.0,"Cloud Dairy launched a promo at ValueTrade GT (Indonesia) the week of 2025-12-21 (TPR, 13% depth).",1
1936,34,Packaged Foods,184,SEA - Indonesia,2025-12-21,promo_launch,18.0,"Bold Kitchen launched a promo at PrimeGrocer (Indonesia) the week of 2025-12-21 (Ad, 18% depth).",1
1937,72,Dairy,76,India - Tier 2/3,2025-12-21,promo_launch,49.0,"Nomad Milk Co launched a promo at Corner Store Network (Tier 2/3) the week of 2025-12-21 (BOGO, 49% depth).",1
1938,81,Confectionery,135,Gulf - Qatar,2025-12-21,promo_launch,14.4,"Prime Candy Co launched a promo at SwiftBasket (Qatar) the week of 2025-12-21 (TPR, 14% depth).",1
1939,27,Personal Care,195,SEA - Indonesia,2025-12-21,promo_launch,16.5,"Golden Glow launched a promo at Neighborhood Wholesale (Indonesia) the week of 2025-12-21 (Display, 16% depth).",1
1940,49,Beverages,88,India - Tier 2/3,2025-12-21,promo_launch,45.3,"Meadow Beverages launched a promo at Sundry Traders Network #2 (Tier 2/3) the week of 2025-12-21 (BOGO, 45% depth).",1
1941,97,Breakfast & Cereal,146,SEA - Malaysia,2025-12-21,promo_launch,18.2,"Royal Breakfast Co launched a promo at DailyBasket (Malaysia) the week of 2025-12-21 (Display, 18% depth).",1
1942,27,Personal Care,191,SEA - Indonesia,2025-12-21,promo_launch,46.2,"Golden Glow launched a promo at HopMart (Indonesia) the week of 2025-12-21 (BOGO, 46% depth).",1
1943,27,Personal Care,186,SEA - Indonesia,2025-12-21,promo_launch,6.7,"Golden Glow launched a promo at SunriseMart (Indonesia) the week of 2025-12-21 (TPR, 7% depth).",1
1944,68,Dairy,183,SEA - Indonesia,2025-12-21,promo_launch,14.0,"Cloud Dairy launched a promo at GreenAisle (Indonesia) the week of 2025-12-21 (TPR, 14% depth).",1
1945,72,Dairy,65,India - Tier 2/3,2025-12-21,promo_launch,9.5,"Nomad Milk Co launched a promo at FreshMart (Tier 2/3) the week of 2025-12-21 (TPR, 10% depth).",1
1946,49,Beverages,89,India - Tier 2/3,2025-12-21,promo_launch,9.0,"Meadow Beverages launched a promo at Local Trade Collective #3 (Tier 2/3) the week of 2025-12-21 (TPR, 9% depth).",1
